"圧力","atsuryoku","n","pressure, stress","本当の事を話すように彼に圧力をかけた","I put pressure on him to tell the truth"
"斜め","naname","n","diagonal","斜めに線をひいた","I drew a diagonal line"
"補助（する）","hojo(suru)","n","help, aid, assistance v help, aid, assist","父は国から補助を受けている","My father is receiving financial assistance from the state"
"改良","kairyou","n","improvement","この機械は日々いろいろと改良されている","These machines are being improved in various ways from day to day"
"俳優","haiyuu","n","actor","彼は俳優の卵だ","He is a budding actor"
"フィリピン","firipin","n","Philippines","私達はフィリピンのセブ島で挙式した","We had a wedding ceremony on the island of Cebu in the Philippines"
"効率的","kouritsu-teki","na-adj","efficient","勉強は効率的にしなければならない","You should study in an efficient manner"
"情熱","jounetsu","n","passion","彼の仕事への情熱は貪欲だ","His passion for work is insatiable"
"七人","shichi-nin","n","seven people","『七人の侍』は有名な映画だ","“Seven Samurai” is a famous movie"
"焦点","shouten","n","focus","カメラの焦点を合わせた","I brought the camera into focus"
"旅館","ryokan","n","inn, Japanese-style hotel","ここは伝統的な日本の旅館です","This is a traditional Japanese inn"
"食卓","shokutaku","n","dining table","食卓にごちそうが並べてあった","The dining table was spread with a feast"
"歩き回る","arukimawaru","v","walk about","ペットが部屋の中を自由に歩き回っている","My pet walks around the room freely"
"悲劇","higeki","n","tragedy","シェイクスピアのマクベスは悲劇です","Shakespeare’s Macbeth is a tragedy"
"長女","choujo","n","eldest daughter","去年、長女が誕生した","The eldest daughter was born last year"
"議会","gikai","n","Diet, Parliament, Congress","今議会は開会中です","The Diet is now in session"
"侵入（する）","shinnyuu(suru)","n","invasion v break into, invade","泥棒が裏口から侵入した","The thief broke in the back door"
"盛る","moru","v","serve, heap","茶碗にご飯を盛ってください","Please serve rice in a bowl"
"転ずる","tenzuru","v","switch, shift","責任を私に転ずるのはやめてください","Stop shifting the responsibility onto me"
"祭る","matsuru","v","enshrine; worship; deify","この神社に誰が祭られていますか","What deity is worshipped at this shrine?"
"笑み","emi","n","smile","彼女はいつも顔に笑みをたたえていた","She always wears a smile on her face"
"冷える","hieru","v","chill, become cold, feel cold","今朝はだいぶ冷えますね","It’s quite chilly this morning, isn’t it?"
"案","an","n","plan, proposal, idea","彼の案は会議で採決された","His proposal was adopted at the meeting"
"心理","shinri","n","psychology","私は彼の心理がわからない","I cannot understand his psychology"
"縫う","nuu","v","sew","母は私にドレスを縫ってくれた","My mother sewed me a dress"
"おしゃべり（する）","o-shaberi(suru)","n","chat, talk v chat, talk","彼女は授業中おしゃべりをしていた","She was talking in class"
"次ぐ","tsugu","v","next to, after","インドは中国に次ぐ人口の多い国だ","India is the second most populated country, after China"
"復帰（する）","fukki(suru)","n","return, comeback v return, come back, make a comeback","彼女は今年から舞台に復帰した","She made a comeback on the stage this year"
"衝突（する）","shoutotsu(suru)","n","collision v collide, clash","店から出てきた男と衝突した","I collided with a man who came out of a shop"
"持ち出す","mochidasu","v","carry out, take out","こっそりお金を持ち出すところを見られた","I was seen taking out the money secretly"
"浸かる","tsukaru","v","be flooded; soak","私は肩までお湯に浸かった","I soaked in the bath up to my shoulders"
"ドライブ（する）","doraibu","n",", v drive","新しい車でドライブに出かけませんか","Would you like to go for a drive in my new car?"
"テキスト","tekisuto","n","textbook","授業が始まる前にテキストを買ってください","Please buy the textbook before the class starts"
"変動（する）","hendou(suru)","n","change, fluctuation, movement v change, fluctuate","金の価格は日々変動している","The price of gold is fluctuating daily"
"吸い込む","suikomu","v","breathe in; suck up","私達は新鮮な山の空気を吸い込んだ","We breathed in fresh mountain air"
"木々","kigi","n","trees","公園には木々が生い茂っている","Trees grow luxuriantly in the park"
"ヒット","hitto","n","hit","彼はヒットを放った","He got a hit"
"箸","hashi","n","chopsticks","彼は箸が上手に使えない","He can’t use chopsticks well"
"食欲","shokuyoku","n","appetite","今日は食欲がない","I have no appetite today"
"語","go","n","word; language","この語はどういう意味ですか","What does this word mean?"
"通信","tsuushin","n","correspondence, communication","弟は通信で勉強しています","My younger brother is taking a correspondence course"
"一家","ikka","n","family, house, household","母は一家を切り盛りしている","My mother manages the household"
"怒鳴る","donaru","v","shout","私に怒鳴らないでください","Please don’t shout at me"
"滝","taki","n","waterfall","橋の上の方に滝があります","There’s a waterfall above the bridge"
"ひねる","hineru","v","twist","ランニングで足首を捻った","I twisted my ankle while running"
"身分","mibun","n","position, status","身分が違うので彼女と結婚できない","I can’t marry her because of the difference in social status"
"敷地","shikichi","n","site, ground","ここは大学の敷地だ","Here are the school grounds"
"冷める","sameru","v","cool, get cold","冷めないうちにどうぞ召し上がってください","Please eat before it gets cold"
"ブルー","buruu","n","blue","この赤ちゃんの目はブルーだ","This baby has blue eyes"
"先進国","senshin-koku","n","developed country","先進国は発展途上国を援助しなければならない","The developed countries must aid the developing countries"
"バナナ","banana","n","banana","私はリンゴよりバナナが好きです","I like bananas better than apples"
"取り扱い","toriatsukai","n","treatment, handling","その花瓶の取り扱いに注意してください","Please take care handling that vase"
